Farm ID,Year,Specie vegetale,Superficie coltivata,Ore uso macchina per ettaro
2812008020206000001,2020,Frumento duro,31.77,6.3
2812008020206000001,2021,Frumento duro,20.74,7.23
2812008020207000001,2008,Frumento duro,38.82,0.0
2812008020207000001,2009,Frumento duro,14.39,8.34
2812008020207000001,2010,Frumento duro,21.28,2.74
2812008020210000001,2008,Frumento duro,5.21,7.38
2812008020210000001,2009,Frumento duro,1.0,23.94
2812008020212000001,2008,Frumento duro,55.26,0.0
2812008020212000001,2009,Frumento duro,6.0,16.67
2812008020212000001,2010,Frumento duro,30.0,2.82
2812008020212000001,2011,Frumento duro,25.91,10.69
2812008020213000001,2008,Frumento duro,7.07,3.17
2812008020213000001,2009,Frumento duro,5.0,14.76
2812008020213000001,2010,Frumento duro,4.11,3.14
2812008020213000001,2011,Frumento duro,5.07,10.54
2812008020213000001,2012,Frumento duro,4.07,9.68
2812008020213000001,2013,Frumento duro,9.14,14.78
2812008020213000001,2014,Frumento duro,4.64,10.91
2812008020213000001,2015,Frumento duro,9.4,7.38
2812008020213000001,2016,Frumento duro,5.6,14.29
2812008020213000001,2017,Frumento duro,5.0,19.21
2812008020213000001,2018,Frumento duro,6.3,10.99
2812008020213000001,2019,Frumento duro,4.86,9.26
2812008020213000001,2020,Frumento duro,5.83,14.07
2812008020213000001,2021,Frumento duro,5.65,16.29
2812008020213000001,2022,Frumento duro,6.4,32.35
2812008020301000001,2008,Frumento duro,206.07,0.16
2812008020301000001,2009,Frumento duro,162.11,7.67
2812008020301000001,2010,Frumento duro,207.62,1.77
2812008020302000001,2008,Frumento duro,8.97,3.22
2812008020302000001,2009,Frumento duro,8.97,32.33
2812008020305000001,2008,Frumento duro,6.0,0.0
2812008020305000001,2009,Frumento duro,6.14,51.52
2812008020306000001,2008,Frumento duro,32.99,0.0
2812008020306000001,2009,Frumento duro,38.98,17.96
2812008020308000001,2008,Frumento duro,10.85,2.36
2812008020308000001,2009,Frumento duro,10.85,30.25
2812008020308000001,2010,Frumento duro,10.85,3.1
2812008020309000001,2008,Frumento duro,7.0,4.68
2812008020309000001,2009,Frumento duro,8.13,29.04
2812008020310000001,2008,Frumento duro,12.43,0.0
2812008020310000001,2009,Frumento duro,12.3,14.57
2812008020310000001,2010,Frumento duro,11.61,4.2
2812008020311000001,2008,Frumento duro,5.69,3.38
2812008020311000001,2009,Frumento duro,8.13,23.37
2812008020312000001,2008,Frumento duro,60.36,0.0
2812008020312000001,2009,Frumento duro,54.85,6.93
2812008020312000001,2010,Frumento duro,40.0,0.0
2812008020313000001,2008,Frumento duro,14.15,2.22
2812008020313000001,2009,Frumento duro,8.26,11.88
2812008020313000001,2010,Frumento duro,7.06,3.9
2812008020402000001,2008,Frumento duro,5.05,0.0
2812008020402000001,2009,Frumento duro,3.9,22.42
2812008020402000001,2010,Frumento duro,4.81,1.41
2812008020402000001,2011,Frumento duro,5.0,10.44
2812008020402000001,2012,Frumento duro,3.65,14.54
2812008020402000001,2018,Frumento duro,0.33,15.15
2812008020402000001,2019,Frumento duro,2.86,6.99
2812008020402000001,2020,Frumento duro,3.43,8.75
2812008020402000001,2021,Frumento duro,5.86,10.24
2812008020402000001,2022,Frumento duro,4.67,27.84
2812008020403000001,2008,Frumento duro,7.58,0.0
2812008020405000001,2008,Frumento duro,6.91,0.0
2812008020405000001,2009,Frumento duro,4.22,47.97
2812008020407000001,2008,Frumento duro,10.0,0.0
2812008020407000001,2009,Frumento duro,7.11,21.74
2812008020407000001,2013,Frumento duro,11.0,11.85
2812008020407000001,2014,Frumento duro,8.5,10.15
2812008020409000001,2008,Frumento duro,40.92,0.0
2812008020409000001,2009,Frumento duro,48.0,9.38
2812008020412000001,2008,Frumento duro,27.77,0.0
2812008020412000001,2009,Frumento duro,14.65,10.55
2812008020413000001,2008,Frumento duro,30.41,3.27
2812008020413000001,2009,Frumento duro,13.82,0.0
2812008020413000001,2010,Frumento duro,14.48,3.48
2812008020413000001,2011,Frumento duro,12.08,14.09
2812008020413000001,2013,Frumento duro,8.55,11.12
2812008020413000001,2015,Frumento duro,6.65,13.89
2812008020415000001,2008,Frumento duro,4.88,8.54
2812008020415000001,2009,Frumento duro,4.88,33.25
2812008020416000001,2008,Frumento duro,21.67,0.0
2812008020416000001,2009,Frumento duro,27.39,16.43
2812008020416000001,2010,Frumento duro,21.21,0.0
2812008020416000001,2011,Frumento duro,19.2,10.42
2812008020416000001,2012,Frumento duro,19.44,5.14
2812008020416000001,2013,Frumento duro,19.51,5.13
2812008020416000001,2014,Frumento duro,21.0,11.14
2812008020416000001,2015,Frumento duro,19.77,8.88
2812008020416000001,2016,Frumento duro,38.48,12.5
2812008020416000001,2017,Frumento duro,36.63,12.42
2812008020416000001,2018,Frumento duro,37.79,11.91
2812008020416000001,2019,Frumento duro,37.04,12.47
2812008020416000001,2020,Frumento duro,37.58,16.71
2812008020416000001,2021,Frumento duro,37.32,30.77
2812008020416000001,2022,Frumento duro,35.38,32.69
2812008020418000001,2008,Frumento duro,21.34,3.0
2812008020418000001,2009,Frumento duro,26.27,24.0
2812008020418000001,2010,Frumento duro,12.15,3.26
2812008020418000001,2011,Frumento duro,16.76,12.5
2812008020418000001,2012,Frumento duro,20.42,10.22
2812008020418000001,2013,Frumento duro,6.93,15.84
2812008020418000001,2014,Frumento duro,7.37,10.7
2812008020418000001,2015,Frumento duro,9.63,10.3
2812008020418000001,2016,Frumento duro,7.37,12.98
2812008020418000001,2017,Frumento duro,6.55,17.02
2812008020418000001,2019,Frumento duro,3.19,12.54
2812008020418000001,2020,Frumento duro,11.67,22.03
2812008020418000001,2021,Frumento duro,10.4,11.83
2812008020418000001,2022,Frumento duro,19.46,17.93
2812008020419000001,2008,Frumento duro,21.52,0.0
2812008020419000001,2009,Frumento duro,19.16,16.38
2812008020419000001,2011,Frumento duro,7.0,9.29
2812008020419000001,2014,Frumento duro,12.0,10.26
2812008020420000001,2008,Frumento duro,17.59,0.0
2812008020420000001,2009,Frumento duro,23.38,9.97
2812008020421000001,2008,Frumento duro,33.02,0.0
2812008020421000001,2009,Frumento duro,65.09,6.75
2812008020422000001,2008,Frumento duro,8.76,0.0
2812008020422000001,2009,Frumento duro,8.29,11.6
2812008020422000001,2010,Frumento duro,10.56,2.31
2812008020422000001,2011,Frumento duro,8.9,9.28
2812008020422000001,2013,Frumento duro,5.89,12.08
2812008020422000001,2014,Frumento duro,3.1,13.95
2812008020422000001,2015,Frumento duro,6.03,9.95
2812008020423000001,2008,Frumento duro,42.13,0.0
2812008020423000001,2009,Frumento duro,49.45,13.47
2812008020423000001,2010,Frumento duro,32.6,3.82
2812008020423000001,2011,Frumento duro,39.84,16.91
2812008020423000001,2012,Frumento duro,33.44,6.18
2812008020423000001,2013,Frumento duro,41.63,10.26
2812008020423000001,2014,Frumento duro,43.0,10.25
2812008020423000001,2015,Frumento duro,57.13,9.28
2812008020423000001,2016,Frumento duro,34.14,8.36
2812008020423000001,2017,Frumento duro,40.89,10.58
2812008020423000001,2018,Frumento duro,31.4,9.51
2812008020423000001,2019,Frumento duro,48.08,8.32
2812008020423000001,2020,Frumento duro,30.8,10.2
2812008020423000001,2021,Frumento duro,49.59,9.82
2812008020423000001,2022,Frumento duro,30.89,22.64
2812008020424000001,2008,Frumento duro,14.97,3.21
2812008020424000001,2009,Frumento duro,16.29,14.98
2812008020424000001,2010,Frumento duro,15.21,3.3
2812008020424000001,2011,Frumento duro,10.44,13.15
2812008020424000001,2012,Frumento duro,14.37,6.16
2812008020424000001,2013,Frumento duro,11.1,13.34
2812008020424000001,2014,Frumento duro,14.0,11.28
2812008020424000001,2015,Frumento duro,11.22,11.97
2812008020424000001,2016,Frumento duro,14.26,17.49
2812008020424000001,2017,Frumento duro,11.13,11.23
2812008020424000001,2018,Frumento duro,13.62,15.66
2812008020424000001,2019,Frumento duro,11.09,15.71
2812008020424000001,2020,Frumento duro,14.3,16.34
2812008020424000001,2021,Frumento duro,11.14,16.05
2812008020424000001,2022,Frumento duro,14.3,24.29
2812008020426000001,2008,Frumento duro,146.43,0.0
2812008020426000001,2009,Frumento duro,121.61,14.61
2812008020426000001,2010,Frumento duro,89.98,0.0
2812008020427000001,2008,Frumento duro,8.54,0.0
2812008020427000001,2010,Frumento duro,8.54,5.1
2812008020427000001,2012,Frumento duro,8.54,11.76
2812008020428000001,2008,Frumento duro,5.86,3.29
2812008020428000001,2011,Frumento duro,5.86,18.73
2812008020502000001,2008,Frumento duro,4.9,1.65
2812008020502000001,2009,Frumento duro,5.67,37.36
2812008020502000001,2010,Frumento duro,3.05,1.92
2812008020502000001,2011,Frumento duro,3.0,29.36
2812008020502000001,2012,Frumento duro,4.6,24.08
2812008020502000001,2013,Frumento duro,4.0,52.67
2812008020502000001,2014,Frumento duro,2.51,40.94
2812008020504000001,2008,Frumento duro,3.75,1.62
2812008020504000001,2009,Frumento duro,3.0,68.56
2812008020508000001,2008,Frumento duro,15.22,1.99
2812008020508000001,2009,Frumento duro,8.07,31.51
2812008020508000001,2010,Frumento duro,10.68,1.95
2812008020508000001,2011,Frumento duro,9.05,35.21
2812008020508000001,2012,Frumento duro,13.39,16.09
2812008020508000001,2013,Frumento duro,8.5,26.29
2812008020508000001,2014,Frumento duro,13.0,17.55
2812008020508000001,2015,Frumento duro,8.5,6.89
2812008020508000001,2016,Frumento duro,12.89,27.31
2812008020508000001,2017,Frumento duro,19.27,40.08
2812008020508000001,2018,Frumento duro,11.41,16.03
2812008020508000001,2019,Frumento duro,16.53,21.01
2812008020508000001,2020,Frumento duro,11.54,43.23
2812008020508000001,2021,Frumento duro,16.54,25.14
2812008020508000001,2022,Frumento duro,11.6,24.05
2812008020512000001,2008,Frumento duro,5.18,2.93
2812008020512000001,2009,Frumento duro,4.32,24.82
2812008020513000001,2008,Frumento duro,3.67,2.43
2812008020514000001,2008,Frumento duro,8.01,3.91
2812008020514000001,2013,Frumento duro,8.72,38.45
2812008020514000001,2016,Frumento duro,0.97,13.56
2812008020521000001,2008,Frumento duro,3.49,1.86
2812008020521000001,2009,Frumento duro,3.39,88.5
2812008020522000001,2008,Frumento duro,5.32,0.0
2812008020530000001,2008,Frumento duro,29.81,1.95
2812008020530000001,2009,Frumento duro,25.85,17.15
2812008020538000001,2008,Frumento duro,11.2,4.52
2812008020538000001,2009,Frumento duro,14.44,0.0
2812008020546000001,2008,Frumento duro,16.22,1.43
2812008020546000001,2009,Frumento duro,8.45,2.87
2812008020546000001,2010,Frumento duro,8.11,1.58
2812008020546000001,2011,Frumento duro,6.45,33.69
2812008020608000001,2008,Frumento duro,5.44,0.0
2812008020608000001,2009,Frumento duro,6.84,64.24
2812008020608000001,2010,Frumento duro,6.84,0.95
2812008020608000001,2012,Frumento duro,6.84,12.09
2812008020608000001,2013,Frumento duro,6.84,34.19
2812008020608000001,2014,Frumento duro,8.74,16.33
2812008020608000001,2015,Frumento duro,1.0,19.81
2812008020608000001,2016,Frumento duro,8.74,4.0
2812008020609000001,2008,Frumento duro,1.5,4.81
2812008020612000001,2008,Frumento duro,21.15,1.98
2812008020612000001,2009,Frumento duro,12.58,19.57
2812008020612000001,2010,Frumento duro,23.11,2.91
2812008020612000001,2011,Frumento duro,18.0,13.21
2812008020612000001,2012,Frumento duro,14.12,14.16
2812008020612000001,2013,Frumento duro,18.7,13.37
2812008020620000001,2008,Frumento duro,3.49,3.81
2812008020620000001,2009,Frumento duro,4.33,36.67
2812008020620000001,2010,Frumento duro,4.5,1.16
2812008020620000001,2011,Frumento duro,7.0,10.71
2812008020620000001,2012,Frumento duro,3.33,23.33
2812008020631000001,2008,Frumento duro,20.18,3.91
2812008020631000001,2009,Frumento duro,19.82,8.95
2812008020635000001,2008,Frumento duro,2.07,2.15
2812008020635000001,2013,Frumento duro,2.0,41.24
2812008020636000001,2010,Frumento duro,3.89,1.34
2812008020636000001,2011,Frumento duro,6.89,23.07
2812008020638000001,2008,Frumento duro,10.18,1.99
2812008020638000001,2009,Frumento duro,10.44,20.61
2812008020638000001,2010,Frumento duro,8.4,2.33
2812008020638000001,2011,Frumento duro,8.0,28.12
2812008020638000001,2012,Frumento duro,17.48,11.77
2812008020638000001,2013,Frumento duro,10.42,21.86
2812008020638000001,2014,Frumento duro,10.42,13.87
2812008020638000001,2015,Frumento duro,15.0,4.0
2812008020638000001,2016,Frumento duro,19.0,10.53
2812008020638000001,2020,Frumento duro,0.28,24.14
2812008020638000001,2021,Frumento duro,13.06,29.1
2812008020638000001,2022,Frumento duro,18.39,18.93
2812008020715000001,2008,Frumento duro,1.28,1.58
2812008020718000001,2008,Frumento duro,1.3,2.49
2812008020719000001,2008,Frumento duro,3.17,2.04
2812008020719000001,2014,Frumento duro,2.4,23.33
2812008020719000001,2015,Frumento duro,1.0,59.66
2812008020719000001,2016,Frumento duro,3.54,inf
2812008020719000001,2018,Frumento duro,0.72,6.94
2812008020719000001,2020,Frumento duro,2.74,109.49
2812008020719000001,2022,Frumento duro,3.44,20.17
2812008020731000001,2008,Frumento duro,2.43,2.08
2812008020745000001,2008,Frumento duro,12.97,0.55
2812008020745000001,2009,Frumento duro,8.85,26.77
2812008020760000001,2008,Frumento duro,2.0,0.0
2812008020760000001,2009,Frumento duro,4.32,55.86
2812008020812000001,2008,Frumento duro,8.4,1.86
2812008020812000001,2009,Frumento duro,6.85,0.0
2812008020812000001,2010,Frumento duro,7.0,2.83
2812008020812000001,2012,Frumento duro,7.11,27.51
2812008020812000001,2013,Frumento duro,9.49,22.91
2812008020812000001,2014,Frumento duro,4.49,23.53
2812008020812000001,2015,Frumento duro,2.32,12.93
2812008020819000001,2008,Frumento duro,12.0,0.0
2812008020819000001,2009,Frumento duro,17.38,0.0
2812008020820000001,2008,Frumento duro,2.0,0.0
2812008020820000001,2009,Frumento duro,2.0,50.0
2812008020826000001,2008,Frumento duro,13.3,0.0
2812008020826000001,2009,Frumento duro,12.85,1.09
2812008020827000001,2008,Frumento duro,3.0,0.0
2812008020827000001,2009,Frumento duro,0.69,0.0
2812008020828000001,2008,Frumento duro,16.6,2.17
2812008020828000001,2009,Frumento duro,8.75,1.76
2812008020830000001,2008,Frumento duro,10.0,0.0
2812008020830000001,2009,Frumento duro,13.4,5.41
2812008020831000001,2008,Frumento duro,9.85,0.98
2812008020831000001,2009,Frumento duro,11.81,0.0
2812008020831000001,2010,Frumento duro,9.6,0.0
2812008020831000001,2011,Frumento duro,9.82,9.93
2812008020831000001,2012,Frumento duro,9.8,29.19
2812008020831000001,2013,Frumento duro,7.15,25.77
2812008020831000001,2014,Frumento duro,7.92,18.94
2812008020831000001,2015,Frumento duro,10.0,30.0
2812008020831000001,2016,Frumento duro,9.32,21.46
2812008020831000001,2017,Frumento duro,9.69,15.48
2812008020831000001,2018,Frumento duro,4.69,17.06
2812008020831000001,2019,Frumento duro,10.22,24.46
2812008020831000001,2020,Frumento duro,4.75,73.68
2812008020831000001,2021,Frumento duro,10.0,4.0
2812008020831000001,2022,Frumento duro,7.67,13.04
2812008020833000001,2008,Frumento duro,9.22,2.72
2812008020833000001,2009,Frumento duro,6.99,2.49
2812008020833000001,2010,Frumento duro,10.0,1.59
2812008020833000001,2011,Frumento duro,5.0,17.05
2812008020833000001,2012,Frumento duro,7.0,29.9
2812008020834000001,2008,Frumento duro,4.3,2.52
2812008020837000001,2008,Frumento duro,17.49,2.47
2812008020837000001,2009,Frumento duro,18.63,1.87
2812008020837000001,2010,Frumento duro,17.69,2.74
2812008020837000001,2011,Frumento duro,15.0,5.97
2812008020837000001,2012,Frumento duro,17.0,25.09
2812008020837000001,2013,Frumento duro,13.8,25.77
2812008020837000001,2014,Frumento duro,17.89,26.42
2812008020837000001,2015,Frumento duro,15.0,17.5
2812008020837000001,2016,Frumento duro,17.53,20.18
2812008020837000001,2017,Frumento duro,13.8,25.39
2812008020837000001,2018,Frumento duro,17.54,18.86
2812008020837000001,2019,Frumento duro,13.9,27.45
2812008020837000001,2020,Frumento duro,17.26,26.41
2812008020837000001,2021,Frumento duro,14.17,27.33
2812008020837000001,2022,Frumento duro,16.99,23.05
2812008020838000001,2008,Frumento duro,8.37,3.9
2812008020838000001,2009,Frumento duro,9.2,2.88
2812008020839000001,2008,Frumento duro,6.0,0.0
2812008020839000001,2009,Frumento duro,12.0,0.0
2812008020840000001,2008,Frumento duro,13.0,0.8
2812008020841000001,2008,Frumento duro,3.0,0.8
2812008020842000001,2008,Frumento duro,6.31,3.27
2812008020842000001,2009,Frumento duro,6.31,2.9
2812008020844000001,2008,Frumento duro,1.0,1.2
2812008020844000001,2009,Frumento duro,3.88,1.7
2812008020848000001,2008,Frumento duro,48.0,1.65
2812008020848000001,2009,Frumento duro,56.39,1.1
2812008020848000001,2010,Frumento duro,50.69,1.99
2812008020848000001,2011,Frumento duro,50.0,4.99
2812008020848000001,2012,Frumento duro,60.0,19.19
2812008020848000001,2013,Frumento duro,51.94,22.37
2812008020851000001,2008,Frumento duro,17.45,2.48
2812008020851000001,2009,Frumento duro,6.97,2.76
2812008020856000001,2008,Frumento duro,2.7,2.87
2812008020856000001,2012,Frumento duro,11.0,23.09
2812008020856000001,2013,Frumento duro,5.82,29.75
2812008020856000001,2014,Frumento duro,12.0,33.44
2812008020856000001,2015,Frumento duro,11.0,24.77
2812008020856000001,2016,Frumento duro,8.24,49.01
2812008020856000001,2017,Frumento duro,18.92,23.58
2812008020856000001,2018,Frumento duro,22.32,26.71
2812008020856000001,2019,Frumento duro,23.0,21.74
2812008020856000001,2020,Frumento duro,20.0,5.0
2812008020856000001,2021,Frumento duro,22.0,9.09
2812008020856000001,2022,Frumento duro,23.0,6.52
2812008020864000001,2008,Frumento duro,3.68,3.66
2812008020873000001,2008,Frumento duro,24.52,3.43
2812008020873000001,2010,Frumento duro,19.69,3.87
2812008020873000001,2012,Frumento duro,19.45,8.61
2812008020874000001,2008,Frumento duro,5.5,0.0
2812008020875000001,2008,Frumento duro,11.0,2.62
2812008020875000001,2009,Frumento duro,7.25,2.05
2812008020878000001,2008,Frumento duro,2.83,1.7
2812008020878000001,2009,Frumento duro,1.85,0.0
2812008020881000001,2008,Frumento duro,2.4,2.58
2812008020881000001,2009,Frumento duro,4.51,1.2
2812008020881000001,2010,Frumento duro,3.7,3.7
2812008020883000001,2008,Frumento duro,2.0,0.0
2812008020883000001,2009,Frumento duro,3.05,2.88
2812008020883000001,2010,Frumento duro,2.46,0.41
2812008020883000001,2011,Frumento duro,4.04,13.21
2812008020883000001,2012,Frumento duro,1.87,17.97
2812008020883000001,2013,Frumento duro,4.54,19.85
2812008020890000001,2008,Frumento duro,13.87,1.73
2812008020890000001,2009,Frumento duro,15.24,0.0
2812008020890000001,2010,Frumento duro,10.65,0.0
2812008020890000001,2011,Frumento duro,18.52,8.81
2812008020890000001,2012,Frumento duro,14.0,16.59
